030050,99999,19300925,52.5,4,50.8,4,998.2,4,9999.9,0,4.3,4,17.5,4,29.9,999.9,57.9,50.0,99.99,999.9,010000
030050,99999,19300927,48.2,4,41.3,4,1027.1,4,9999.9,0,12.4,4,5.2,4,8.9,999.9,52.0,42.1,0.00I,999.9,000000
030050,99999,19301009,40.2,4,34.7,4,994.5,4,9999.9,0,12.4,4,13.3,4,18.1,999.9,46.9,37.0,0.00I,999.9,000000
030050,99999,19301011,50.3,4,46.2,4,996.8,4,9999.9,0,10.9,4,6.2,4,8.9,999.9,53.1,44.1,0.00I,999.9,000000
030050,99999,19301012,48.0,4,42.9,4,986.8,4,9999.9,0,12.4,4,10.0,4,13.0,999.9,53.1,45.0,0.00I,999.9,000000
030050,99999,19301017,51.8,4,49.0,4,1002.7,4,9999.9,0,7.8,4,7.0,4,8.9,999.9,57.0,50.0,99.99,999.9,010000
030050,99999,19301019,51.3,4,47.3,4,1001.8,4,9999.9,0,7.8,4,13.3,4,29.9,999.9,52.0,48.9,0.00I,999.9,000000
030050,99999,19301020,51.0,4,46.0,4,994.8,4,9999.9,0,7.8,4,19.2,4,36.9,999.9,52.0,50.0,0.00I,999.9,000000
030050,99999,19301030,40.8,4,31.5,4,998.6,4,9999.9,0,9.3,4,8.0,4,8.9,999.9,46.0,36.0,99.99,999.9,010000
030050,99999,19301105,40.8,4,36.0,4,1002.7,4,9999.9,0,10.9,4,1.7,4,5.1,999.9,44.1,35.1,99.99,999.9,010000
030050,99999,19301107,43.2,4,38.5,4,995.0,4,9999.9,0,7.8,4,15.0,4,36.9,999.9,46.0,39.0,99.99,999.9,010000
030050,99999,19301112,46.5,4,43.2,4,9999.9,0,9999.9,0,5.3,4,17.9,4,36.9,999.9,50.0,37.0,99.99,999.9,010000
030050,99999,19301119,41.0,4,37.8,4,1009.7,4,9999.9,0,6.2,4,9.3,4,18.1,999.9,42.1,35.1,99.99,999.9,010000
030050,99999,19301122,36.2,4,30.2,4,980.8,4,9999.9,0,7.8,4,3.2,4,8.9,999.9,43.0,32.0,0.00I,999.9,000000
030050,99999,19301127,44.5,4,43.5,4,988.5,4,9999.9,0,6.2,4,3.5,4,5.1,999.9,46.9,43.0,99.99,999.9,010000
030050,99999,19301129,39.2,4,36.7,4,1016.6,4,9999.9,0,8.1,4,1.0,4,1.9,999.9,45.0,37.0,99.99,999.9,010000
030050,99999,19301130,45.2,4,42.0,4,1015.5,4,9999.9,0,5.3,4,5.5,4,13.0,999.9,46.9,36.0,99.99,999.9,010000
030050,99999,19301205,47.3,4,44.7,4,1015.2,4,9999.9,0,6.2,4,7.0,4,8.9,999.9,48.9,44.1,99.99,999.9,010000
030050,99999,19301215,41.5,4,39.0,4,1007.6,4,9999.9,0,6.2,4,11.0,4,13.0,999.9,44.1,39.9,99.99,999.9,010000
030050,99999,19301219,49.7,4,48.7,4,1017.4,4,9999.9,0,4.3,4,10.0,4,13.0,999.9,50.0,48.0,99.99,999.9,010000
030050,99999,19301227,41.5,4,39.8,4,988.1,4,9999.9,0,4.3,4,45.9,4,52.1,999.9,43.0,39.9,99.99,999.9,010000
030050,99999,19301231,40.5,4,34.7,4,987.4,4,9999.9,0,9.3,4,3.8,4,5.1,999.9,42.1,37.0,99.99,999.9,010000
030260,99999,19300916,53.8,4,46.7,4,1015.3,4,9999.9,0,26.4,4,5.0,4,8.9,999.9,60.1,46.0,0.00I,999.9,000000
030260,99999,19300926,46.7,4,39.2,4,1024.0,4,9999.9,0,10.9,4,16.0,4,23.9,999.9,50.0,42.1,99.99,999.9,010000
030260,99999,19301023,45.7,4,44.8,4,995.7,4,9999.9,0,10.9,4,10.0,4,13.0,999.9,53.1,39.9,99.99,999.9,010000
030260,99999,19301024,42.5,4,41.5,4,987.2,4,9999.9,0,6.2,4,10.2,4,13.0,999.9,50.0,39.0,99.99,999.9,010100
030260,99999,19301028,48.8,4,45.3,4,1001.9,4,9999.9,0,9.3,4,16.3,4,23.9,999.9,52.0,46.0,0.00I,999.9,000000
030260,99999,19301108,45.8,4,40.8,4,1005.3,4,9999.9,0,5.3,4,19.7,4,36.9,999.9,51.1,39.9,99.99,999.9,010000
030260,99999,19301111,41.8,4,37.0,4,1028.4,4,9999.9,0,7.8,4,19.2,4,36.9,999.9,48.9,37.0,99.99,999.9,010000
030260,99999,19301112,49.5,4,48.6,4,1022.2,4,9999.9,0,4.3,4,23.9,4,36.9,999.9,52.0,39.9,99.99,999.9,010000
030260,99999,19301114,47.0,4,45.2,4,1007.0,4,9999.9,0,3.1,4,16.5,4,23.9,999.9,55.0,42.1,99.99,999.9,010000
030260,99999,19301116,33.0,4,30.5,4,1022.7,4,9999.9,0,6.2,4,0.5,4,1.9,999.9,41.0,32.0,99.99,999.9,001000
030260,99999,19301118,39.0,4,37.2,4,1015.6,4,9999.9,0,4.3,4,9.3,4,18.1,999.9,39.9,27.0,99.99,999.9,010000
030260,99999,19301127,42.8,4,38.8,4,996.5,4,9999.9,0,7.8,4,6.0,4,8.9,999.9,45.0,37.9,0.00I,999.9,000000
030260,99999,19301205,46.0,4,45.0,4,1016.7,4,9999.9,0,5.9,4,8.0,4,13.0,999.9,48.9,42.1,99.99,999.9,010000
030260,99999,19301215,40.0,4,36.0,4,1003.4,4,9999.9,0,7.8,4,8.2,4,23.9,999.9,45.0,34.0,99.99,999.9,010000
030260,99999,19301218,49.8,4,47.3,4,1014.4,4,9999.9,0,5.3,4,16.0,4,23.9,999.9,52.0,45.0,0.00I,999.9,000000
030750,99999,19300104,37.0,4,34.2,4,989.6,4,9999.9,0,12.4,4,12.2,4,18.1,999.9,39.9,33.1,0.00I,999.9,000000
030750,99999,19300108,36.3,4,33.5,4,992.8,4,9999.9,0,12.4,4,12.7,4,23.9,999.9,51.1,34.0,99.99,999.9,010000
030750,99999,19300113,37.2,4,34.5,4,9999.9,0,9999.9,0,12.4,4,9.2,4,13.0,999.9,41.0,35.1,0.00I,999.9,000000
030750,99999,19300114,36.8,4,35.5,4,997.1,4,9999.9,0,12.4,4,5.1,4,5.1,999.9,39.9,35.1,0.00I,999.9,000000
030750,99999,19300116,38.5,4,35.5,4,1017.8,4,9999.9,0,12.4,4,9.8,4,23.9,999.9,42.1,34.0,0.00I,999.9,000000
030750,99999,19300125,41.5,4,38.0,4,991.9,4,9999.9,0,12.4,4,7.0,4,8.9,999.9,46.0,37.9,0.00I,999.9,000000
030750,99999,19300202,38.2,4,36.3,4,999.2,4,9999.9,0,9.3,4,21.0,4,23.9,999.9,42.1,35.1,99.99,999.9,011000
030750,99999,19300207,38.8,4,34.5,4,1035.1,4,9999.9,0,12.4,4,7.0,4,13.0,999.9,39.9,35.1,0.00I,999.9,000000
030750,99999,19300209,36.5,4,32.5,4,1040.7,4,9999.9,0,12.4,4,5.2,4,8.9,999.9,39.0,32.0,0.00I,999.9,000000
030750,99999,19300214,38.5,4,36.3,4,1007.6,4,9999.9,0,9.3,4,12.0,4,13.0,999.9,43.0,34.0,99.99,999.9,010000
030750,99999,19300218,36.8,4,34.0,4,1035.2,4,9999.9,0,12.4,4,5.2,4,8.9,999.9,43.0,32.0,0.00I,999.9,000000
030750,99999,19300301,40.3,4,38.5,4,1034.9,4,9999.9,0,8.4,4,2.7,4,5.1,999.9,50.0,34.0,0.00I,999.9,000000
030750,99999,19300315,32.3,4,28.2,4,997.5,4,9999.9,0,12.4,4,4.3,4,5.1,999.9,37.0,27.0,99.99,999.9,001000
030750,99999,19300317,37.9,4,36.3,4,9999.9,0,9999.9,0,9.3,4,14.3,4,18.1,999.9,41.0,34.0,99.99,999.9,010000
030750,99999,19300321,29.5,4,28.5,4,992.6,4,9999.9,0,12.4,4,9.0,4,13.0,999.9,33.1,24.1,99.99,999.9,001000
030750,99999,19300331,44.5,4,43.5,4,1000.2,4,9999.9,0,9.3,4,22.9,4,29.9,999.9,46.9,43.0,99.99,999.9,010000
030750,99999,19300407,42.8,4,41.7,4,1022.3,4,9999.9,0,10.9,4,6.0,4,8.9,999.9,46.0,37.9,0.00I,999.9,000000
030750,99999,19300408,44.2,4,43.3,4,1015.6,4,9999.9,0,9.3,4,18.3,4,23.9,999.9,46.0,41.0,99.99,999.9,010000
030750,99999,19300411,43.2,4,40.8,4,1005.7,4,9999.9,0,12.4,4,12.5,4,18.1,999.9,55.0,37.0,99.99,999.9,010000
030750,99999,19300419,41.5,4,39.0,4,1017.8,4,9999.9,0,12.4,4,25.4,4,29.9,999.9,45.0,37.9,99.99,999.9,010000
030750,99999,19300515,45.2,4,44.3,4,1009.4,4,9999.9,0,3.1,4,8.0,4,13.0,999.9,50.0,42.1,0.00I,999.9,100000
030750,99999,19300517,47.7,4,46.0,4,1011.3,4,9999.9,0,10.9,4,12.7,4,23.9,999.9,55.9,42.1,99.99,999.9,010000
030750,99999,19300602,47.7,4,41.8,4,1016.4,4,9999.9,0,12.4,4,8.0,4,8.9,999.9,48.9,45.0,0.00I,999.9,000000
030750,99999,19300605,54.5,4,49.5,4,1019.9,4,9999.9,0,12.4,4,4.5,4,8.9,999.9,61.0,48.9,0.00I,999.9,000000
030750,99999,19300612,50.0,4,46.0,4,1014.9,4,9999.9,0,12.4,4,8.2,4,13.0,999.9,59.0,46.0,99.99,999.9,010000
030750,99999,19300613,50.2,4,47.0,4,1022.0,4,9999.9,0,12.4,4,3.5,4,5.1,999.9,55.9,39.0,0.00I,999.9,000000
030750,99999,19300624,52.5,4,49.0,4,999.2,4,9999.9,0,12.4,4,7.0,4,8.9,999.9,59.0,48.0,0.00I,999.9,000000
030750,99999,19300703,57.5,4,54.5,4,1007.7,4,9999.9,0,6.8,4,3.5,4,5.1,999.9,63.0,53.1,0.00I,999.9,000000
030750,99999,19300725,52.5,4,51.5,4,1015.0,4,9999.9,0,12.4,4,5.1,4,5.1,999.9,59.0,42.1,0.00I,999.9,000000
030750,99999,19300727,58.0,4,53.5,4,1003.5,4,9999.9,0,10.9,4,3.7,4,8.9,999.9,63.0,51.1,0.00I,999.9,000000
030750,99999,19300728,54.5,4,52.7,4,1000.4,4,9999.9,0,9.5,4,4.3,4,5.1,999.9,63.0,46.0,0.00I,999.9,000000
030750,99999,19300812,55.7,4,54.0,4,1000.3,4,9999.9,0,12.4,4,4.3,4,5.1,999.9,64.0,51.1,0.00I,999.9,000000
030750,99999,19300820,53.7,4,50.5,4,1005.9,4,9999.9,0,12.4,4,12.0,4,13.0,999.9,55.9,48.0,0.00I,999.9,000000
030750,99999,19300821,54.5,4,53.5,4,997.8,4,9999.9,0,6.4,4,28.9,4,43.9,999.9,57.9,53.1,99.99,999.9,010000
030750,99999,19300902,52.7,4,49.3,4,1025.5,4,9999.9,0,12.4,4,5.1,4,5.1,999.9,61.0,48.0,0.00I,999.9,000000
030750,99999,19300903,50.3,4,48.5,4,1028.9,4,9999.9,0,12.4,4,4.3,4,5.1,999.9,57.9,43.0,0.00I,999.9,000000
030750,99999,19300912,55.3,4,54.2,4,1018.6,4,9999.9,0,12.4,4,13.0,4,13.0,999.9,55.9,54.0,0.00I,999.9,000000
030750,99999,19300925,53.0,4,52.0,4,998.5,4,9999.9,0,7.8,4,25.9,4,36.9,999.9,59.0,52.0,99.99,999.9,010000
030750,99999,19301010,45.0,4,44.0,4,1003.1,4,9999.9,0,12.4,4,10.3,4,18.1,999.9,51.1,33.1,99.99,999.9,010000
030750,99999,19301015,56.5,4,55.5,4,996.6,4,9999.9,0,9.3,4,20.0,4,29.9,999.9,59.0,54.0,99.99,999.9,010000
030750,99999,19301016,54.7,4,52.3,4,997.7,4,9999.9,0,10.9,4,8.0,4,13.0,999.9,57.0,53.1,99.99,999.9,010000
030750,99999,19301018,51.3,4,47.0,4,989.6,4,9999.9,0,10.9,4,31.2,4,43.9,999.9,54.0,48.9,99.99,999.9,010000
030750,99999,19301019,51.0,4,47.8,4,999.7,4,9999.9,0,10.9,4,25.2,4,36.9,999.9,55.0,48.0,0.00I,999.9,000000
030750,99999,19301028,49.2,4,45.7,4,1000.5,4,9999.9,0,12.4,4,16.8,4,18.1,999.9,50.0,44.1,0.00I,999.9,000000
030750,99999,19301031,37.3,4,33.3,4,1011.4,4,9999.9,0,12.4,4,8.0,4,8.9,999.9,46.9,33.1,99.99,999.9,010000
030750,99999,19301107,41.3,4,39.5,4,998.3,4,9999.9,0,12.4,4,18.9,4,29.9,999.9,46.0,35.1,99.99,999.9,010000
030750,99999,19301114,48.2,4,47.3,4,1006.6,4,9999.9,0,12.4,4,14.3,4,18.1,999.9,53.1,43.0,99.99,999.9,010000
030750,99999,19301115,36.7,4,35.0,4,1007.0,4,9999.9,0,12.4,4,8.0,4,8.9,999.9,52.0,36.0,99.99,999.9,010000
030750,99999,19301119,43.7,4,41.3,4,1006.3,4,9999.9,0,12.4,4,17.0,4,23.9,999.9,45.0,37.9,99.99,999.9,010000
030750,99999,19301123,41.0,4,35.5,4,1001.9,4,9999.9,0,12.4,4,12.5,4,18.1,999.9,45.0,35.1,99.99,999.9,010000
030750,99999,19301124,43.2,4,40.0,4,994.6,4,9999.9,0,8.4,4,29.9,4,43.9,999.9,46.0,34.0,99.99,999.9,010000
030750,99999,19301125,45.0,4,41.8,4,978.9,4,9999.9,0,10.9,4,13.7,4,23.9,999.9,46.0,43.0,99.99,999.9,010000
030750,99999,19301127,42.3,4,40.5,4,993.9,4,9999.9,0,12.4,4,7.0,4,8.9,999.9,45.0,39.9,0.00I,999.9,000000
030750,99999,19301129,35.0,4,33.3,4,1017.2,4,9999.9,0,12.4,4,5.1,4,5.1,999.9,45.0,30.0,0.00I,999.9,000000
030750,99999,19301202,43.5,4,41.0,4,1024.2,4,9999.9,0,12.4,4,5.1,4,5.1,999.9,48.9,37.0,0.00I,999.9,000000
030750,99999,19301204,46.2,4,43.7,4,1023.0,4,9999.9,0,12.4,4,7.0,4,8.9,999.9,48.9,45.0,0.00I,999.9,000000
030750,99999,19301205,44.5,4,42.8,4,1017.3,4,9999.9,0,12.4,4,5.2,4,8.9,999.9,48.0,39.9,99.99,999.9,010000
030750,99999,19301212,43.0,4,42.0,4,992.9,4,9999.9,0,7.8,4,33.7,4,36.9,999.9,45.0,39.9,99.99,999.9,010000
030750,99999,19301213,43.0,4,40.5,4,979.1,4,9999.9,0,9.3,4,19.2,4,36.9,999.9,44.1,39.9,99.99,999.9,010000
030750,99999,19301215,42.3,4,40.5,4,1005.0,4,9999.9,0,10.9,4,7.0,4,8.9,999.9,44.1,39.0,0.00I,999.9,000000
030750,99999,19301230,36.1,4,34.2,4,985.9,4,9999.9,0,12.4,4,5.1,4,5.1,999.9,39.9,33.1,0.00I,999.9,000000
030910,99999,19300108,38.0,4,9999.9,0,996.3,4,9999.9,0,9.3,4,10.3,4,18.1,999.9,54.0,36.0,0.08E,999.9,000000
030910,99999,19300120,40.0,4,9999.9,0,1007.4,4,9999.9,0,9.9,4,9.2,4,13.0,999.9,52.0,37.0,0.00I,999.9,000000
030910,99999,19300121,38.0,4,9999.9,0,1012.6,4,9999.9,0,2.2,4,8.0,4,13.0,999.9,45.0,30.0,0.00I,999.9,000000
030910,99999,19300123,41.8,4,9999.9,0,1003.9,4,9999.9,0,2.5,4,7.0,4,8.9,999.9,44.1,41.0,0.01E,999.9,000000
030910,99999,19300202,37.8,4,9999.9,0,996.9,4,9999.9,0,7.8,4,17.2,4,23.9,999.9,41.0,35.1,99.99,999.9,010100
030910,99999,19300212,38.5,4,9999.9,0,1032.1,4,9999.9,0,3.4,4,6.2,4,8.9,999.9,46.0,30.0,0.00I,999.9,000000
030910,99999,19300213,32.7,4,9999.9,0,1024.1,4,9999.9,0,3.4,4,6.0,4,8.9,999.9,46.0,26.1,0.00I,999.9,000000
030910,99999,19300719,57.5,4,9999.9,0,1000.4,4,9999.9,0,7.8,4,7.0,4,8.9,999.9,63.0,52.0,0.08E,999.9,010000
030910,99999,19300724,53.5,4,9999.9,0,1013.9,4,9999.9,0,9.3,4,8.0,4,8.9,999.9,57.9,50.0,0.02E,999.9,010000
030910,99999,19300805,56.0,4,9999.9,0,994.3,4,9999.9,0,5.9,4,8.0,4,8.9,999.9,61.0,54.0,0.16E,999.9,010000
030910,99999,19300816,57.0,4,9999.9,0,1015.2,4,9999.9,0,12.4,4,12.5,4,18.1,999.9,63.0,50.0,0.02E,999.9,000000
030910,99999,19300905,57.0,4,9999.9,0,1011.2,4,9999.9,0,2.2,4,8.9,4,8.9,999.9,59.0,55.0,0.16E,999.9,000000
030910,99999,19300912,55.8,4,9999.9,0,1019.3,4,9999.9,0,4.3,4,9.0,4,13.0,999.9,57.9,54.0,0.00I,999.9,000000
030910,99999,19300919,52.5,4,9999.9,0,995.3,4,9999.9,0,3.4,4,12.2,4,18.1,999.9,55.9,48.9,0.08E,999.9,010000
030910,99999,19300926,50.5,4,9999.9,0,1016.5,4,9999.9,0,4.3,4,16.8,4,18.1,999.9,55.0,46.0,0.20E,999.9,010000
030910,99999,19301014,54.5,4,9999.9,0,1003.2,4,9999.9,0,3.9,4,12.2,4,18.1,999.9,55.0,53.1,0.02E,999.9,010000
030910,99999,19301016,56.3,4,9999.9,0,1001.2,4,9999.9,0,7.8,4,10.0,4,13.0,999.9,61.0,54.0,0.00I,999.9,000000
030910,99999,19301017,49.8,4,9999.9,0,1005.6,4,9999.9,0,8.4,4,11.2,4,18.1,999.9,62.1,48.0,0.08E,999.9,010000
030910,99999,19301018,51.0,4,9999.9,0,995.9,4,9999.9,0,10.9,4,14.5,4,18.1,999.9,57.0,48.0,0.20E,999.9,000000
030910,99999,19301024,42.5,4,9999.9,0,990.4,4,9999.9,0,10.9,4,8.0,4,8.9,999.9,54.0,35.1,0.00I,999.9,000000
030910,99999,19301026,42.5,4,9999.9,0,1009.8,4,9999.9,0,12.4,4,12.0,4,13.0,999.9,48.0,37.9,0.00I,999.9,000000
030910,99999,19301104,36.5,4,9999.9,0,1002.5,4,9999.9,0,12.4,4,11.0,4,13.0,999.9,45.0,35.1,0.16E,999.9,001000
030910,99999,19301109,52.0,4,9999.9,0,1007.8,4,9999.9,0,10.9,4,11.0,4,13.0,999.9,55.0,46.0,0.02E,999.9,010000
030910,99999,19301110,42.8,4,9999.9,0,1015.4,4,9999.9,0,12.4,4,14.3,4,18.1,999.9,55.0,39.0,99.99,999.9,010000
030910,99999,19301114,53.2,4,9999.9,0,1008.4,4,9999.9,0,10.9,4,8.9,4,8.9,999.9,55.0,45.0,0.02E,999.9,000000
030910,99999,19301204,39.2,4,9999.9,0,1024.5,4,9999.9,0,1.6,4,1.5,4,1.9,999.9,46.9,33.1,0.00I,999.9,000000
030910,99999,19301215,38.0,4,9999.9,0,1006.3,4,9999.9,0,8.1,4,4.5,4,8.9,999.9,42.1,35.1,0.08E,999.9,000000
031590,99999,19300111,35.5,4,32.2,4,972.4,4,9999.9,0,12.4,4,19.7,4,23.9,999.9,42.1,33.1,99.99,999.9,011000
031590,99999,19300115,37.5,4,36.2,4,1006.7,4,9999.9,0,3.3,4,6.0,4,8.9,999.9,39.9,33.1,0.00I,999.9,100000
031590,99999,19300122,43.3,4,41.8,4,1008.1,4,9999.9,0,6.5,4,10.3,4,18.1,999.9,44.1,42.1,99.99,999.9,010000
031590,99999,19300123,44.0,4,41.0,4,1006.0,4,9999.9,0,12.4,4,6.2,4,8.9,999.9,46.9,42.1,0.00I,999.9,000000
031590,99999,19300126,35.5,4,33.3,4,1004.5,4,9999.9,0,5.6,4,4.3,4,5.1,999.9,44.1,34.0,0.00I,999.9,000000
031590,99999,19300202,37.7,4,36.2,4,993.9,4,9999.9,0,12.4,4,12.2,4,18.1,999.9,42.1,35.1,99.99,999.9,010000
031590,99999,19300209,34.7,4,30.0,4,1043.3,4,9999.9,0,8.4,4,5.1,4,5.1,999.9,39.0,33.1,0.00I,999.9,000000
031590,99999,19300222,35.7,4,34.8,4,1030.5,4,9999.9,0,4.0,4,4.5,4,8.9,999.9,41.0,33.1,0.00I,999.9,100000
031590,99999,19300228,37.5,4,35.8,4,1031.2,4,9999.9,0,0.2,4,1.9,4,1.9,999.9,43.0,33.1,0.00I,999.9,100000
031590,99999,19300313,34.7,4,23.4,4,9999.9,0,9999.9,0,12.4,4,6.5,4,13.0,999.9,41.0,30.0,0.00I,999.9,000000
031590,99999,19300403,44.0,4,41.5,4,1005.7,4,9999.9,0,5.9,4,10.5,4,18.1,999.9,53.1,41.0,0.00I,999.9,000000
031590,99999,19300414,44.1,4,41.5,4,1002.0,4,9999.9,0,15.5,4,6.0,4,8.9,999.9,51.1,37.9,0.00I,999.9,000000
031590,99999,19300418,43.2,4,31.0,4,1020.8,4,9999.9,0,12.4,4,11.0,4,13.0,999.9,48.0,39.0,0.00I,999.9,000000
031590,99999,19300420,40.3,4,36.2,4,1015.6,4,9999.9,0,9.9,4,13.5,4,18.1,999.9,46.0,37.9,99.99,999.9,010000
031590,99999,19300421,42.8,4,35.5,4,1012.9,4,9999.9,0,17.1,4,9.0,4,13.0,999.9,46.9,37.0,0.00I,999.9,000000
031590,99999,19300425,43.5,4,42.5,4,1004.8,4,9999.9,0,1.0,4,10.0,4,13.0,999.9,52.0,43.0,99.99,999.9,110000
031590,99999,19300429,42.0,4,41.0,4,1015.3,4,9999.9,0,9.3,4,8.0,4,8.9,999.9,48.9,39.9,99.99,999.9,010000
031590,99999,19300506,45.3,4,41.0,4,1014.8,4,9999.9,0,10.9,4,6.2,4,8.9,999.9,51.1,39.9,0.00I,999.9,000000
031590,99999,19300512,45.0,4,44.0,4,1006.5,4,9999.9,0,10.9,4,8.0,4,8.9,999.9,48.9,39.9,0.00I,999.9,000000
031590,99999,19300522,48.7,4,46.0,4,1025.7,4,9999.9,0,10.9,4,6.0,4,8.9,999.9,57.9,46.0,0.00I,999.9,000000
031590,99999,19300524,49.5,4,47.8,4,1023.9,4,9999.9,0,7.8,4,9.0,4,13.0,999.9,55.0,46.9,99.99,999.9,010000
031590,99999,19300531,51.0,4,47.5,4,1022.6,4,9999.9,0,9.9,4,5.1,4,5.1,999.9,57.0,46.0,0.00I,999.9,000000
031590,99999,19300622,59.5,4,51.2,4,1007.3,4,9999.9,0,17.1,4,10.0,4,13.0,999.9,64.9,53.1,0.00I,999.9,000000
